Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall
65463,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,46,2309,546,530,1
66480,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,55,2188,306,300,0
76773,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,66,2648,1140,1124,0
81698,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,1,37,2644,1059,1014,1
54466,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,47,2299,16,16,0
98777,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,60,2291,1970,1932,1
16269,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,36,2462,44,44,0
71819,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,49,2464,1406,1238,2
33569,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,1,37,2415,39,15,1
36262,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,1,37,2441,273,120,1
22634,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,54,2688,50,4,0
47025,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,42,2449,606,577,0
70566,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,52,2425,736,715,0
31605,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,41,2743,119,113,0
52034,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,47,2567,259,186,0
48526,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,41,2346,126,117,0
46734,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,66,2747,301,272,0
39552,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,1,58,2717,343,302,0
86358,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,54,2849,1627,1532,0
46931,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,43,2225,62,46,0
16581,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,35,2692,13,2,0
63998,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,1,68,2350,1056,944,0
67381,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,69,2689,887,817,1
25930,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,53,2421,11,7,0
42693,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,42,2181,41,25,0
85606,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,44,2753,1872,1788,1
72903,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,1,35,2402,1974,1935,3
49669,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,46,2195,297,268,0
36778,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,52,2852,73,69,0
85696,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,58,2581,1301,1289,0
10979,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,31,2197,26,22,0
49678,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,59,2671,295,275,0
56129,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,67,2533,612,564,0
37155,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,31,2673,71,68,0
21282,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,42,2208,26,6,0
33419,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,58,2475,68,50,0
63285,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,75,2395,969,835,0
21255,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,46,2318,58,55,0
42162,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,1,39,2381,118,91,1
54450,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,64,2812,652,620,0
57744,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,66,2388,392,373,0
26576,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,1,34,2783,18,9,1
57513,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,77,2517,1030,1000,0
68142,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,56,2828,1422,1385,0
7500,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,41,2828,13,8,0
83145,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,1,46,2804,1719,1605,1
54197,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,60,2246,224,211,0
23091,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,57,2191,46,44,0
46049,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,44,2502,496,477,0
56715,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,46,2730,1011,1002,0
79410,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,59,2190,1357,1344,0
57304,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,69,2634,920,814,0
44375,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,55,2257,260,219,0
54450,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,64,2812,652,620,0
59594,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,55,2776,490,481,1
80685,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,26,2835,950,896,0
40344,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,46,2418,216,214,0
62710,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,48,2561,595,584,0
48985,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,52,2518,67,59,0
35322,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,52,2835,93,80,0
77142,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,72,2555,893,796,0
81657,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,51,2317,1047,997,0
14421,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,24,2291,8,0,1
20130,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,46,2263,22,10,0
74214,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,30,2831,1678,1645,0
66726,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,63,2327,391,344,1
23724,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,41,2696,61,47,0
47353,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,60,2387,221,217,0
33444,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,68,2762,16,14,0
54386,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,39,2567,445,420,0
28510,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,39,2601,72,53,0
90638,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,29,2295,2429,2333,1
48070,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,70,2691,485,466,0
43140,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,63,2699,224,213,0
54959,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,1,59,2685,1208,1184,1
15056,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,62,2581,48,8,0
26954,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,49,2211,16,15,0
22327,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,35,2490,19,14,0
44393,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,55,2470,50,40,0
62000,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,68,2467,1000,980,1
31497,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,58,2729,151,147,0
45894,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,46,2281,38,25,0
78579,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,50,2713,1713,1614,0
67369,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,51,2748,1419,1377,2
58401,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,60,2229,67,38,0
62307,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,68,2291,150,140,0
43641,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,51,2592,116,93,0
63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,52,2593,777,646,0
46891,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,55,2460,122,61,0
70091,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,51,2614,1150,1139,1
78075,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,48,2244,908,828,0
59184,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,59,2817,1006,940,0
54809,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,43,2450,152,130,0
58113,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,61,2679,674,590,0
51412,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,62,2339,181,167,0
15287,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,41,2786,18,5,1
66636,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,63,2475,1084,1084,0
50965,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,64,2653,656,627,1
84618,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,55,2378,1672,1672,1
18351,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,30,2402,36,29,0
40451,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,63,2292,39,29,1
36317,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,55,2562,120,107,0
42213,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,63,2419,343,323,1
65748,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,65,2599,511,477,0
77044,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,48,2404,989,913,1
74918,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,51,2633,1988,1929,1
56721,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,48,2765,221,146,0
42160,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,1,45,2525,120,100,0
61559,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,55,2506,496,462,0
33629,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,57,2849,148,144,0
68682,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,29,2425,1553,1508,0
34377,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,57,2685,88,62,0
8940,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,34,2835,59,17,0
26228,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,47,2439,16,7,0
77297,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,63,2678,748,707,1
40211,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,39,2493,62,37,1
33438,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,62,2439,84,78,0
75032,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,61,2586,1203,1191,0
61284,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,65,2419,766,721,1
22518,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,1,34,2774,34,7,1
54730,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,45,2477,349,293,0
38452,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,65,2250,70,68,0
44421,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,49,2658,182,175,0
38197,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,34,2524,37,34,0
41986,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,42,2299,51,39,0
28427,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,37,2624,46,40,0
37395,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,44,2217,28,17,0
64722,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,49,2193,790,775,0
55249,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,64,2232,119,108,0
84906,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,48,2427,1555,1479,3
28691,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,31,2519,30,26,0
44213,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,68,2371,145,138,0
25707,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,36,2321,18,15,0
59062,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,53,2428,62,53,0
76624,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,58,2195,833,767,1
66000,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,73,2229,666,621,0
27683,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,42,2853,306,261,0
1730,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,49,2201,7,6,0
7500,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,28,2732,79,39,0
40521,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,52,2609,17,13,0
20427,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,47,2256,9,8,0
65106,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,45,2195,954,935,1
69969,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,55,2465,1492,1448,2
67433,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,68,2507,962,932,1
77766,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,1,53,2651,1502,1475,1
74716,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,48,2449,789,718,0
68118,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,57,2413,774,620,0
55158,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,1,50,2858,395,372,0
62972,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,1,65,2854,395,203,0
74190,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,45,2207,577,513,0
39356,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,44,2261,17,11,1
76653,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,51,2476,2153,2027,2
35860,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,47,2200,29,9,1
90687,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,1,37,2562,1728,1677,1
73450,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,38,2365,1767,1730,2
31454,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,60,2517,39,30,0
47139,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,1,68,2274,60,37,0
83829,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,45,2423,1835,1808,3
53378,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,1,57,2802,661,529,0
19656,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,50,2665,52,20,0
45579,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,72,2472,182,181,0
85485,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,62,2167,1329,1275,0
55956,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,76,2242,961,923,1
64191,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,57,2682,810,795,0
38808,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,1,48,2831,216,186,1
57183,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,54,2626,540,470,0
23748,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,52,2744,68,60,0
66303,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,49,2647,1226,1166,1
37368,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,45,2354,20,10,1
40800,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,56,2703,89,79,0
71847,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,42,2805,982,772,1
46149,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,45,2371,335,308,0
78687,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,1,37,2848,1889,1648,1
49118,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,1,49,2839,1110,991,2
37633,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,63,2806,37,36,0
39767,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,69,2502,438,391,0
26997,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,69,2760,290,146,0
33986,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,50,2631,39,34,0
57091,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,48,2742,492,488,1
46831,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,51,2545,44,10,0
83151,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,48,2663,2136,1926,3
52531,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,49,2705,669,544,0
15759,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,64,2456,14,11,0
22804,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,49,2492,25,24,0
43050,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,47,2262,68,60,0
42997,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,43,2363,10,5,0
48918,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,57,2237,61,60,0
60033,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,66,2251,150,102,0
34043,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,42,2406,39,29,0
57811,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,54,2529,724,646,1
78569,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,1,74,2289,1641,1546,1
7500,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,42,2708,32,7,0
94384,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,67,2641,2130,1958,3
23148,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,35,2290,27,17,0
44267,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,50,2648,261,212,0
71626,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,41,2764,1233,1161,1
60894,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,54,2525,778,724,0
50200,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,44,2611,337,273,0
81051,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,55,2196,1487,1473,2
65169,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,1,38,2325,1143,1097,4
59868,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,48,2501,1040,886,0
65695,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,60,2308,650,644,0
64857,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,64,2742,1497,1454,0
45143,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,55,2466,297,283,0
74805,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,65,2394,783,746,0
59060,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,31,2328,262,250,0
27238,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,58,2594,54,51,0
47009,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,55,2430,358,268,0
46094,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,47,2178,39,34,0
40321,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,48,2494,75,48,0
37235,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,36,2307,41,21,0
81843,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,60,2592,1505,1367,0
46692,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,62,2547,309,221,0
77382,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,52,2332,987,853,1
37774,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,43,2823,297,121,1
18393,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,46,2251,46,42,0
72828,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,58,2659,1473,1268,0
24711,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,38,2231,51,44,0
45503,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,45,2436,152,134,0
6560,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,38,2358,111,-151,0
71604,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,1,75,2383,1099,1002,1
27244,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,41,2273,55,9,0
48752,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,51,2723,316,316,0
71434,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,58,2443,1232,1064,2
90842,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,72,2494,1331,1238,0
88097,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,1,42,2839,769,694,3
51948,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,45,2444,270,229,0
71853,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,38,2576,1117,1085,0
35876,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,37,2229,115,101,0
40049,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,68,2415,29,26,0
39660,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,38,2849,263,227,0
50127,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,58,2190,305,290,1
43263,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,43,2744,339,237,0
62845,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,1,71,2795,1144,1110,1
18929,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,30,2657,67,49,0
24367,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,38,2625,19,14,0
33249,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,45,2653,70,28,0
26887,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,61,2663,24,18,0
50150,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,37,2533,399,388,0
62061,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,44,2461,762,724,1
85696,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,58,2581,1301,1289,0
76542,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,64,2615,1469,1455,0
70515,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,27,2410,1118,978,0
18227,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,33,2757,17,6,0
69139,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,55,2312,221,215,0
69109,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,38,2756,1460,1365,1
69627,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,58,2628,808,755,0
38136,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,42,2592,70,37,1
62159,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,74,2221,605,576,0
80695,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,57,2341,1900,1882,0
33316,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,49,2427,119,107,0
58554,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,52,2800,498,410,0
17256,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,28,2377,40,18,1
53034,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,46,2554,397,347,0
52203,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,70,2857,911,883,0
59601,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,43,2498,774,751,1
75154,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,62,2822,1061,979,0
47025,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,44,2393,389,363,0
37971,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,47,2375,23,16,0
41335,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,52,2344,182,177,0
67267,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,62,2206,221,191,0
57338,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,45,2220,220,203,0
50523,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,60,2345,90,89,0
35791,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,55,2578,32,29,0
50611,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,60,2792,489,485,1
56242,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,51,2642,883,795,0
48904,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,60,2733,344,317,0
56243,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,45,2340,389,382,0
21355,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,1,35,2472,37,6,1
57420,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,49,2528,298,274,1
46390,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,65,2214,184,146,0
54342,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,64,2520,149,121,0
20895,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,47,2790,41,37,0
